time,station_id,node_id,queue_length,occupied_piles,waiting_vehicles,charging_slots
22,18,12772227059,0,0,[],"[None, None]"
22,19,12772227060,0,0,[],"[None, None]"
22,20,12772227061,0,0,[],"[None, None]"
22,21,12772227062,0,0,[],"[None, None]"
22,22,6854581441,0,0,[],"[None, None]"
22,23,5315933054,0,0,[],"[None, None]"
22,24,12798065832,0,0,[],"[None, None]"
22,25,12774584141,0,0,[],"[None, None]"
22,26,12774691148,0,0,[],"[None, None]"
22,27,12774691150,0,0,[],"[None, None]"
22,28,12774691151,0,0,[],"[None, None]"
22,29,12774691152,0,0,[],"[None, None]"
22,30,12774691153,0,0,[],"[None, None]"
22,31,12774691154,0,0,[],"[None, None]"
22,32,12776127683,0,0,[],"[None, None]"
22,33,12776127684,0,0,[],"[None, None]"
22,34,6386646158,0,0,[],"[None, None]"
22,35,12776127686,0,0,[],"[None, None]"
22,36,12776127687,0,0,[],"[None, None]"
22,37,12776127688,0,0,[],"[None, None]"
22,38,12776127689,0,0,[],"[None, None]"
22,39,12776127690,0,0,[],"[None, None]"
22,40,12776127691,0,0,[],"[None, None]"
22,41,4084644936,0,0,[],"[None, None]"
22,42,1174948856,0,0,[],"[None, None]"
22,43,5227263043,0,0,[],"[None, None]"
22,44,3359333919,0,0,[],"[None, None]"
22,45,8293663947,0,0,[],"[None, None]"
22,46,12777982601,0,0,[],"[None, None]"
22,47,8341547329,0,0,[],"[None, None]"
22,48,5232087693,0,0,[],"[None, None]"
22,49,8564126435,0,0,[],"[None, None]"
22,50,8564126440,0,0,[],"[None, None]"
22,51,8564126438,0,0,[],"[None, None]"
22,52,6417062246,0,0,[],"[None, None]"
22,53,8261604036,0,0,[],"[None, None]"
22,54,8563847378,0,0,[],"[None, None]"
22,55,12248565005,0,0,[],"[None, None]"
22,56,13109905631,0,0,[],"[None, None]"
23,0,2896525936,0,0,[],"[None, None]"
23,1,5229674646,0,0,[],"[None, None]"
23,2,5318075316,0,0,[],"[None, None]"
23,3,9083346991,0,0,[],"[None, None]"
23,4,2212686561,0,0,[],"[None, None]"
23,5,13403837890,0,0,[],"[None, None]"
23,6,11780099853,0,0,[],"[None, None]"
23,7,8311429790,0,0,[],"[None, None]"
23,8,2189504431,0,0,[],"[None, None]"
23,9,12184400264,0,0,[],"[None, None]"
23,10,8524589575,0,0,[],"[None, None]"
23,11,4638394171,0,0,[],"[None, None]"
23,12,12607605906,0,0,[],"[None, None]"
23,13,5227839640,0,0,[],"[None, None]"
23,14,8567221411,0,0,[],"[None, None]"
23,15,5227839750,0,0,[],"[None, None]"
23,16,2183271343,0,0,[],"[None, None]"
23,17,12772227058,0,0,[],"[None, None]"
23,18,12772227059,0,0,[],"[None, None]"
23,19,12772227060,0,0,[],"[None, None]"
23,20,12772227061,0,0,[],"[None, None]"
23,21,12772227062,0,0,[],"[None, None]"
23,22,6854581441,0,0,[],"[None, None]"
23,23,5315933054,0,0,[],"[None, None]"
23,24,12798065832,0,0,[],"[None, None]"
23,25,12774584141,0,0,[],"[None, None]"
23,26,12774691148,0,0,[],"[None, None]"
23,27,12774691150,0,0,[],"[None, None]"
23,28,12774691151,0,0,[],"[None, None]"
23,29,12774691152,0,0,[],"[None, None]"
23,30,12774691153,0,0,[],"[None, None]"
23,31,12774691154,0,0,[],"[None, None]"
23,32,12776127683,0,0,[],"[None, None]"
23,33,12776127684,0,0,[],"[None, None]"
